time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,rollout/trapped_steps_mean,rollout/final_temperature_mean,rollout/trapped_end_fraction,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
17760,102.64,620568,34,310.8017001,6588,100.33333333333333,0.00017301546823236385,0.9047619047619048,-0.03185422500519053,107.23758116364479,0.3061323171714321,76544,-91.87737852334976,0.0001,,
17767,102.74,621160,34,311.07219655,6592,,,,,,,,,,,
17770,102.74,621416,34,314.2224909,6596,,,,,,,,,,,
17778,102.74,622008,34,316.23544552000004,6600,,,,,,,,,,,
17780,101.87,622232,34,314.14055273,6604,,,,,,,,,,,
17801,101.86,622736,34,312.61575416999995,6608,97.9,0.00021414265641935627,0.8,-0.0017700519274512772,100.65166644006968,0.3039960104506463,76800,-92.06668615341187,0.0001,,
17805,101.86,623080,34,314.25304078000005,6612,,,,,,,,,,,
17811,102.75,623584,35,316.26133498,6616,,,,,,,,,,,
17816,103.63,623928,35,319.54162578,6620,,,,,,,,,,,
17822,103.63,624432,35,320.97441835,6624,,,,,,,,,,,
17840,103.63,624776,35,321.46123826,6628,106.0,3.617364651931024e-05,1.0,0.011784402313423925,105.80020795017481,0.3051417487440631,77056,-91.93139618635178,0.0001,,
17846,103.7,625280,35,323.84561669,6632,,,,,,,,,,,
17851,103.7,625624,35,321.89801762,6636,,,,,,,,,,,
17857,103.79,626128,35,323.84916283,6640,,,,,,,,,,,
17862,103.71,626472,35,321.90055216,6644,,,,,,,,,,,
17882,103.71,626976,35,320.86506542,6648,104.81818181818181,5.436472309178177e-05,0.9545454545454546,-0.012296594093641033,103.50963509082794,0.30542837688699365,77312,-92.04538676142693,0.0001,,
17886,104.17,627320,35,328.29257383,6652,,,,,,,,,,,
17893,104.17,627824,35,327.42920255,6656,,,,,,,,,,,
17897,104.12,628168,35,328.18381593,6660,,,,,,,,,,,
17903,104.12,628672,35,324.90425312,6664,,,,,,,,,,,
17921,103.9,628944,35,325.98076055,6668,102.83333333333333,0.00011310926110672963,0.8888888888888888,-0.015880033584835473,108.55653925985098,0.30300773913040757,77568,-92.13358414173126,0.0001,,
17928,103.9,629520,35,324.78891656,6672,,,,,,,,,,,
17931,103.9,629792,35,322.32666505000003,6676,,,,,,,,,,,
17939,104.77,630368,35,326.91817363,6680,,,,,,,,,,,
17942,104.77,630640,35,328.71870755,6684,,,,,,,,,,,
17962,104.48,631152,35,326.40522172,6688,103.04545454545455,0.00017759530223194624,0.9090909090909091,0.00261101307842182,104.35337130725384,0.3034094268223271,77824,-92.30467638373375,0.0001,,
17966,103.56,631424,35,323.36182314,6692,,,,,,,,,,,
17973,103.56,632000,35,320.80150236000003,6696,,,,,,,,,,,
17976,103.56,632272,35,318.07452296,6700,,,,,,,,,,,
17997,104.43,632848,35,319.9466899000001,6704,95.82352941176471,0.00013930441284854927,0.8235294117647058,-0.0026182746514678,104.25437290966511,0.3029436799697578,78080,-92.13231030106544,0.0001,,
18001,104.44,633120,35,322.29218442999996,6708,,,,,,,,,,,
18003,103.56,633288,35,317.63861825,6712,,,,,,,,,,,
18011,103.29,633920,35,317.36048222,6716,,,,,,,,,,,
18014,103.29,634128,35,316.68701878,6720,,,,,,,,,,,
18022,103.29,634768,35,314.58573739999997,6724,,,,,,,,,,,
18038,103.29,634976,35,313.22331901999996,6728,100.30434782608695,0.00011921394109395168,0.9130434782608695,0.007988529059730354,109.64310132712126,0.3033805199665949,78336,-92.213971555233,0.0001,,
18046,103.29,635616,35,309.50286875,6732,,,,,,,,,,,
18049,103.29,635824,35,309.34050778,6736,,,,,,,,,,,
18057,103.29,636464,35,307.99115255,6740,,,,,,,,,,,
18059,103.37,636672,35,310.22504082,6744,,,,,,,,,,,
18081,103.37,637312,35,309.46846644,6748,105.55555555555556,0.00012958018207438125,0.9444444444444444,-0.018978300789058267,102.82917033135891,0.3024233316536993,78592,-92.48426362872124,0.0001,,
18084,103.37,637520,35,308.24912496999997,6752,,,,,,,,,,,
18092,103.37,638160,35,308.68156068,6756,,,,,,,,,,,
18095,103.42,638368,35,308.08852292,6760,,,,,,,,,,,
18116,102.53,638984,35,307.88064538000003,6764,104.63157894736842,9.316740772705226e-05,0.8947368421052632,-0.01232047006033099,105.5091127678752,0.30103911156766117,78848,-92.60908848047256,0.0001,,
18118,102.62,639120,35,307.94257992,6768,,,,,,,,,,,
18127,102.62,639832,35,307.90554024,6772,,,,,,,,,,,
18129,102.62,639968,35,310.21016951,6776,,,,,,,,,,,
18137,102.62,640680,35,308.05553052000005,6780,,,,,,,,,,,
18139,102.62,640816,35,307.12661993999996,6784,,,,,,,,,,,
18162,102.91,641528,35,311.28561515,6788,100.0909090909091,0.00013224128985332476,0.9090909090909091,-0.0034100825441782945,99.452028285712,0.30059895874001086,79104,-92.62203684449196,0.0001,,
18164,103.83,641664,35,317.58635849,6792,,,,,,,,,,,
18172,103.83,642376,35,316.81436490000004,6796,,,,,,,,,,,
18175,103.83,642512,35,321.55308706999995,6800,,,,,,,,,,,
18197,103.83,643224,35,318.75000634,6804,105.05555555555556,5.239574893346702e-05,0.9444444444444444,-0.007425312020131969,104.58658619225025,0.2997708156472072,79360,-92.92714515328407,0.0001,,
18199,103.83,643360,35,317.17315607999996,6808,,,,,,,,,,,
18208,104.71,644072,35,319.78582507000004,6812,,,,,,,,,,,
18210,104.98,644208,35,319.73609856,6816,,,,,,,,,,,
18218,104.98,644920,35,322.49572302999997,6820,,,,,,,,,,,
18220,104.98,645056,35,323.05844232,6824,,,,,,,,,,,
18241,104.09,645584,35,322.07342058,6828,105.61904761904762,4.739867135370628e-05,0.9523809523809523,-0.008533534839443746,108.84132689237595,0.29866137367207557,79616,-92.78406858444214,0.0001,,
18244,104.09,645856,35,321.41505318,6832,,,,,,,,,,,
18251,104.09,646432,35,319.74196638999996,6836,,,,,,,,,,,
18255,104.09,646704,35,319.94859606,6840,,,,,,,,,,,
18276,104.09,647280,35,319.78444818,6844,99.22222222222223,0.00013590380888111567,0.8888888888888888,-0.007591650950416806,102.44354160130024,0.2978628551354632,79872,-92.87905257940292,0.0001,,
18279,104.09,647552,35,321.9179635600001,6848,,,,,,,,,,,
18286,104.09,648128,35,321.78260238999997,6852,,,,,,,,,,,
18290,103.88,648400,35,320.19727841,6856,,,,,,,,,,,
18297,103.88,648976,35,319.93728276999997,6860,,,,,,,,,,,
18314,104.77,649248,35,320.61238961,6864,104.0,5.682643959036373e-05,0.95,-0.004318568568123737,106.79492796212435,0.2972461978206411,80128,-92.99891036748886,0.0001,,
18322,104.9,649824,35,321.9590122,6868,,,,,,,,,,,
18325,104.9,650096,35,321.42645893,6872,,,,,,,,,,,
18332,104.9,650672,35,318.37378622999995,6876,,,,,,,,,,,
18336,104.9,650944,35,320.18861612000006,6880,,,,,,,,,,,
18357,104.9,651520,35,322.99736143999996,6884,104.4,6.835711148218673e-05,0.9,-0.025250629427318927,105.18949154764414,0.29562084609642625,80384,-92.98725458979607,0.0001,,
18360,104.9,651792,35,317.99336023999996,6888,,,,,,,,,,,
18367,104.9,652368,35,316.25035615,6892,,,,,,,,,,,
18371,104.9,652640,35,316.93021883999995,6896,,,,,,,,,,,
18378,104.9,653216,35,314.29597756,6900,,,,,,,,,,,
18396,104.9,653488,35,316.60749045,6904,104.21052631578948,6.517109223293871e-05,0.8947368421052632,-0.0074791132901737,110.9714919552207,0.294293622369878,80640,-93.07735392451286,0.0001,,
18403,104.9,654064,35,317.43986292,6908,,,,,,,,,,,
18406,104.14,654320,35,314.42211239,6912,,,,,,,,,,,
18413,104.14,654912,35,315.79896543999996,6916,,,,,,,,,,,
18417,104.14,655168,35,312.27419535,6920,,,,,,,,,,,
18438,104.0,655760,35,312.05484284,6924,99.71428571428571,0.00017173592213769946,0.8095238095238095,-0.008806558491414762,111.87337431311607,0.29352752736303955,80896,-93.12070915102959,0.0001,,
18441,104.88,656016,35,311.46873159,6928,,,,,,,,,,,
18448,104.88,656608,35,312.98195874000004,6932,,,,,,,,,,,
18452,104.88,656864,35,315.66986625,6936,,,,,,,,,,,
18454,103.99,657064,35,313.93993437999995,6940,,,,,,,,,,,
18476,103.99,657680,35,316.74597752,6944,99.16666666666667,0.00016109331883921454,0.8888888888888888,-0.013901980984883267,112.24552806094289,0.2918255174299702,81152,-93.15168285369873,0.0001,,
18479,103.99,657912,35,316.5490569,6948,,,,,,,,,,,
18486,103.88,658488,35,315.15796423999996,6952,,,,,,,,,,,
18489,104.09,658760,35,317.01534646999994,6956,,,,,,,,,,,
18497,104.09,659336,35,315.96745420999997,6960,,,,,,,,,,,
18514,104.09,659608,35,316.09515464,6964,104.0,7.392528045131053e-05,0.9090909090909091,-0.009343197398266057,106.8654263690114,0.29041113215498626,81408,-93.03014227747917,0.0001,,
18521,104.09,660184,35,317.51556439999996,6968,,,,,,,,,,,
18524,104.09,660456,35,319.80461080000003,6972,,,,,,,,,,,
18531,104.09,661032,35,319.98867243999996,6976,,,,,,,,,,,
18535,104.09,661304,35,321.14980503999993,6980,,,,,,,,,,,
18556,103.54,661880,35,314.71279705999996,6984,106.0,4.268712761488735e-05,1.0,-0.0029647760220541386,103.86424592509866,0.2903659832663834,81664,-93.25797030329704,0.0001,,
18559,103.54,662152,35,316.44834015,6988,,,,,,,,,,,
18566,103.54,662728,35,315.84968319,6992,,,,,,,,,,,
18570,103.54,663000,35,316.41072065000003,6996,,,,,,,,,,,
18591,103.54,663576,35,316.37515505,7000,101.10526315789474,5.3593568268500595e-05,0.8947368421052632,-0.003698274802445667,109.58852826431394,0.2899122181115672,81920,-93.256069034338,0.0001,,
18594,103.54,663848,35,316.9883113799999,7004,,,,,,,,,,,
18601,103.54,664424,35,318.03652673,7008,,,,,,,,,,,
18605,104.3,664696,35,322.57876693,7012,,,,,,,,,,,
18612,104.3,665272,35,318.63388647,7016,,,,,,,,,,,
18615,104.3,665544,35,320.46895064,7020,,,,,,,,,,,
18636,104.45,666120,35,321.33353187,7024,105.28571428571429,3.2348976156169856e-05,0.9523809523809523,-0.009673331949670683,112.44668053090572,0.28931016626302153,82176,-93.14384943246841,0.0001,,
18639,103.57,666336,35,319.31418381,7028,,,,,,,,,,,
18646,103.57,666904,35,320.34418259999995,7032,,,,,,,,,,,
18650,103.57,667184,35,319.52183062,7036,,,,,,,,,,,
18671,104.46,667752,35,323.87261835000004,7040,99.44444444444444,7.245298545025572e-05,0.8888888888888888,0.000493586465381668,112.96996015310287,0.2888620949815959,82432,-93.29449588060379,0.0001,,
18674,104.46,668032,35,320.84157167999996,7044,,,,,,,,,,,
18681,104.46,668600,35,323.0646566599999,7048,,,,,,,,,,,
18685,104.57,668880,35,323.41257426,7052,,,,,,,,,,,
18692,104.57,669448,35,321.59665220999995,7056,,,,,,,,,,,
18693,103.91,669552,35,321.64780049999996,7060,,,,,,,,,,,
18715,103.02,670208,35,320.70071082999993,7064,98.21739130434783,0.00010188859392755061,0.8695652173913043,-0.009683479960585828,105.19488877430558,0.2878673179075122,82688,-93.33002322912216,0.0001,,
18717,103.02,670376,35,318.06005892,7068,,,,,,,,,,,
18726,103.02,671056,35,318.80232324,7072,,,,,,,,,,,
18728,102.94,671224,35,319.25590180999995,7076,,,,,,,,,,,
18750,102.94,671904,35,316.14499087999997,7080,104.05555555555556,6.826475778029456e-05,0.9444444444444444,-0.006463574076406076,107.66890220344067,0.287550212466158,82944,-93.3255544602871,0.0001,,
18752,103.49,672072,35,323.49984472999995,7084,,,,,,,,,,,
18755,102.64,672328,35,319.48898204,7088,,,,,,,,,,,
18763,102.64,672920,35,319.80676386999994,7092,,,,,,,,,,,
18766,102.64,673176,35,319.87520380999996,7096,,,,,,,,,,,
18774,102.64,673768,35,321.65907142,7100,,,,,,,,,,,
18790,101.78,673968,35,321.09435377,7104,101.71428571428571,8.16573845707602e-05,0.9523809523809523,0.022546093267010292,111.41788839921355,0.28802060172893107,83200,-93.42436000704765,0.0001,,
18798,101.78,674616,35,322.11477701,7108,,,,,,,,,,,
18801,101.78,674816,35,317.49887903,7112,,,,,,,,,,,
18809,101.78,675464,35,322.74024234000007,7116,,,,,,,,,,,
18811,101.78,675664,35,320.12150749000006,7120,,,,,,,,,,,
18833,101.78,676312,35,323.18314675,7124,101.85714285714286,0.00010335524001544455,0.9523809523809523,0.03297499350628641,102.5746327675879,0.29069597111083567,83456,-93.57638078927994,0.0001,,
18836,102.66,676512,35,323.90110608,7128,,,,,,,,,,,
18844,102.66,677160,35,324.62147307,7132,,,,,,,,,,,
18846,102.66,677360,35,321.99680365000006,7136,,,,,,,,,,,
18852,101.0,677840,35,311.94772940999997,7140,,,,,,,,,,,
18869,101.0,678096,35,312.5696561,7144,95.89473684210526,0.00016862129843254662,0.8947368421052632,0.002357135961574386,108.51066774874926,0.2929397758562118,83712,-93.64084613323212,0.0001,,
18877,101.0,678688,35,314.44584819,7148,,,,,,,,,,,
18880,101.0,678944,35,313.92215725999995,7152,,,,,,,,,,,
18887,101.0,679536,35,313.94669422999993,7156,,,,,,,,,,,
18891,101.66,679792,35,317.90498629,7160,,,,,,,,,,,
18912,102.55,680384,35,321.22269891,7164,106.0,4.092722072007264e-05,1.0,0.0029229464344098233,103.42437335476279,0.29274193523451686,83968,-93.6601567864418,0.0001,,
18915,102.55,680640,35,325.85027214999997,7168,,,,,,,,,,,
18923,102.55,681232,35,326.35631860999996,7172,,,,,,,,,,,
18926,102.63,681488,36,326.42688376,7176,,,,,,,,,,,
18947,102.63,682080,35,328.38058043999996,7180,106.0,2.6957996575721807e-05,1.0,-0.017948873171917512,104.89490779489279,0.2920278252568096,84224,-93.9057380259037,0.0001,,
18950,102.63,682336,36,324.67348781,7184,,,,,,,,,,,
18958,103.48,682928,36,327.93206345,7188,,,,,,,,,,,
18961,103.48,683184,36,327.63166717999997,7192,,,,,,,,,,,
18968,103.48,683776,36,325.69070457,7196,,,,,,,,,,,
18972,103.48,684032,36,323.39381816,7200,,,,,,,,,,,
18990,103.48,684368,36,320.67548798000007,7204,106.0,4.970251798426755e-05,1.0,0.014718361011091474,110.83093040436506,0.2919710798887536,84480,-93.58480218052864,0.0001,,
18996,103.26,684872,36,316.24498977999997,7208,,,,,,,,,,,
18999,102.38,685096,36,314.84775680999996,7212,,,,,,,,,,,
19005,102.38,685624,36,314.08402470000004,7216,,,,,,,,,,,
19009,102.38,685944,36,310.45549044,7220,,,,,,,,,,,
19030,102.38,686472,36,310.9354824,7224,93.14285714285714,0.00018603301752638697,0.8095238095238095,-0.02517607439767744,103.98740128055215,0.2918751599499956,84736,-93.83928588032722,0.0001,,
19034,102.28,686792,36,309.61326237,7228,,,,,,,,,,,
19040,102.28,687320,36,308.12551192,7232,,,,,,,,,,,
19045,102.28,687640,36,310.17554435,7236,,,,,,,,,,,
19065,103.94,688168,36,317.80084405,7240,104.55555555555556,5.610620335819802e-05,0.9444444444444444,0.0044344114412524505,107.5554938800633,0.2899118971545249,84992,-94.0512373149395,0.0001,,
19069,103.94,688488,36,318.93265856,7244,,,,,,,,,,,
19075,103.54,688944,36,311.29420234,7248,,,,,,,,,,,
19080,103.54,689336,36,313.95185322,7252,,,,,,,,,,,
19085,103.54,689792,36,314.84449655000003,7256,,,,,,,,,,,
19104,102.66,690184,36,308.49086751000004,7260,98.05,0.00012354791045616635,0.9,-0.011155575259181205,112.01392282545567,0.29060744820162654,85248,-93.9803418815136,0.0001,,
19109,102.66,690560,36,306.78570720999994,7264,,,,,,,,,,,
19115,102.66,691032,36,303.90777634,7268,,,,,,,,,,,
19119,102.66,691408,36,304.70801818,7272,,,,,,,,,,,
19125,102.66,691880,36,303.39527136,7276,,,,,,,,,,,
19144,102.66,692256,36,301.13360416,7280,105.15,8.237179239343831e-05,0.95,-0.02187138085901097,112.38204042613506,0.28895719232968986,85504,-93.99551260471344,0.0001,,
19150,102.66,692728,36,302.67000751999996,7284,,,,,,,,,,,
19155,102.66,693104,36,300.91818421999994,7288,,,,,,,,,,,
19160,102.66,693576,36,300.62280970999996,7292,,,,,,,,,,,
19165,102.66,693952,36,303.96180214,7296,,,,,,,,,,,
19185,103.52,694424,36,310.01257567,7300,106.0,6.580227941787343e-05,1.0,-0.008037105487346707,104.94573678821325,0.2866023586830124,85760,-94.22549098730087,0.0001,,
19189,103.52,694800,36,310.50573827999995,7304,,,,,,,,,,,
19195,103.74,695272,36,315.94516718,7308,,,,,,,,,,,
19200,104.62,695648,36,319.88724847000003,7312,,,,,,,,,,,
19206,104.62,696120,36,323.15533070000004,7316,,,,,,,,,,,
19224,103.73,696464,36,323.92867482,7320,106.0,4.4727511178686654e-05,1.0,0.02274285352359584,105.30682255327702,0.2875895450124517,86016,-94.19309157133102,0.0001,,
19230,103.73,696888,36,323.16585883999994,7324,,,,,,,,,,,
19235,103.83,697312,36,327.8660090199999,7328,,,,,,,,,,,
19240,103.83,697736,36,328.93359226999996,7332,,,,,,,,,,,
19245,103.83,698160,36,328.3837017,7336,,,,,,,,,,,
19265,103.83,698584,36,328.6375333,7340,99.8,0.0001471637620372154,0.85,-0.0006789560065953992,107.89214720577002,0.28950042475480586,86272,-94.11451479792595,0.0001,,
19270,103.83,699008,36,327.4742325,7344,,,,,,,,,,,
19275,104.23,699432,36,328.32118289000005,7348,,,,,,,,,,,
19278,103.34,699632,36,323.13424935999996,7352,,,,,,,,,,,
,,700000,,,,,,,,,,,,,104.6,331.43468505000004
20262,103.34,700232,34,323.42520810999997,7356,,,,,,,,,,,
20265,104.09,700416,34,323.74392735000004,7360,,,,,,,,,,,
20284,103.22,700816,34,319.88569043000007,7364,100.45454545454545,0.0001256112134270115,0.9090909090909091,-0.02105236375973618,104.314821600914,0.28770526114385575,86528,-94.23583900928497,0.0001,,
20289,102.37,701208,34,315.47104695999997,7368,,,,,,,,,,,
20294,102.37,701664,34,312.63570297999996,7372,,,,,,,,,,,
20299,102.37,702056,34,312.10780153,7376,,,,,,,,,,,
20304,101.97,702432,34,311.6772116,7380,,,,,,,,,,,
20324,101.97,702904,34,312.6656064,7384,94.8,0.0001734422143267413,0.85,-0.002164350846214802,111.97916931658983,0.2859701990382746,86784,-94.3404829800129,0.0001,,
20329,101.97,703280,34,316.61596658999997,7388,,,,,,,,,,,
20334,101.97,703752,34,318.68624184,7392,,,,,,,,,,,
20339,101.09,704088,34,312.81094501,7396,,,,,,,,,,,
20359,101.09,704600,34,311.90508675,7400,100.15789473684211,0.00010293736127482933,0.8947368421052632,0.0017228996275662212,104.7998320683837,0.28648361773230135,87040,-94.37519979476929,0.0001,,
20363,100.21,704912,34,308.4715101,7404,,,,,,,,,,,
20368,100.21,705320,34,308.80457092999995,7408,,,,,,,,,,,
20374,100.21,705760,34,305.39112278000005,7412,,,,,,,,,,,
20376,99.74,705920,34,297.4633404300001,7416,,,,,,,,,,,
20398,100.63,706608,34,302.66547104000006,7420,96.0,0.00012528461496495009,0.85,0.007802320506925753,109.05165310204029,0.28652367915492505,87296,-94.31051751971245,0.0001,,
20400,100.63,706768,34,304.94299222000006,7424,,,,,,,,,,,
20409,100.63,707456,34,303.29535458000004,7428,,,,,,,,,,,
20411,100.63,707616,34,303.80087667000004,7432,,,,,,,,,,,
20416,99.39,708016,34,300.01942739000003,7436,,,,,,,,,,,
20422,99.39,708448,34,301.36496680000005,7440,,,,,,,,,,,
20440,98.61,708840,34,300.13294728999995,7444,99.47826086956522,0.00010509972443342692,0.9130434782608695,0.013714523616727092,105.43715701252222,0.28822139534167945,87552,-94.43450805544853,0.0001,,
20445,98.33,709176,34,300.62987276999996,7448,,,,,,,,,,,
20449,98.33,709536,34,299.52880353,7452,,,,,,,,,,,
20455,98.33,710000,34,299.25662977999997,7456,,,,,,,,,,,
20460,98.46,710384,34,302.49573251000004,7460,,,,,,,,,,,
20479,99.33,710848,34,306.3109634,7464,94.55,0.00016111975964328308,0.85,-0.01970619730218459,112.42222014814615,0.2881135978968814,87808,-94.26358845829964,0.0001,,
20484,100.18,711232,34,308.96863672999996,7468,,,,,,,,,,,
20488,99.29,711536,34,307.95098673999996,7472,,,,,,,,,,,
20494,99.29,711992,34,309.64443236,7476,,,,,,,,,,,
20499,99.55,712384,34,310.58241171,7480,,,,,,,,,,,
20518,99.55,712840,34,309.74291443,7484,99.47619047619048,9.474280847989972e-05,0.9047619047619048,5.4114192607812583e-05,112.1366743221879,0.2866173697402701,88064,-94.5195971429348,0.0001,,
20523,99.55,713232,34,310.1149950699999,7488,,,,,,,,,,,
20528,99.08,713576,34,306.00681359999993,7492,,,,,,,,,,,
20534,99.96,714080,34,309.57948680999993,7496,,,,,,,,,,,
20538,99.96,714424,34,308.98455776,7500,,,,,,,,,,,
20557,99.96,714760,34,309.25555492,7504,98.3,8.028838791820541e-05,0.9,-0.014885878328641411,107.6162278316915,0.2861938376445323,88320,-94.61935991048813,0.0001,,
20561,99.13,715136,34,303.37642685,7508,,,,,,,,,,,
20566,99.13,715512,34,304.74702704,7512,,,,,,,,,,,
20571,98.73,715936,34,305.85943796,7516,,,,,,,,,,,
20576,98.73,716264,34,306.07116788999997,7520,,,,,,,,,,,
20582,98.73,716784,34,301.28105644000004,7524,,,,,,,,,,,
20600,98.73,717112,34,299.45449771000006,7528,94.47619047619048,0.00020341521562529093,0.8095238095238095,-0.020446528699721966,103.08377057313919,0.2853974780300632,88576,-94.56557068228722,0.0001,,
20607,98.73,717632,34,299.25235088,7532,,,,,,,,,,,
20610,99.19,717928,34,299.80295301,7536,,,,,,,,,,,
20617,99.19,718472,34,296.39249419,7540,,,,,,,,,,,
20621,99.97,718776,34,298.0591618,7544,,,,,,,,,,,
20642,100.25,719320,34,299.90841267,7548,101.80952380952381,8.038551643245871e-05,0.9047619047619048,-0.022070898006859352,109.38376723229885,0.28251632465980947,88832,-94.62685027718544,0.0001,,
20646,101.14,719624,34,302.02728547,7552,,,,,,,,,,,
20653,101.14,720168,34,304.05202698,7556,,,,,,,,,,,
20656,101.14,720472,34,303.18437438,7560,,,,,,,,,,,
20677,101.14,721016,34,305.81290394,7564,105.52941176470588,9.716471007058353e-05,0.9411764705882353,-0.009883851560516632,110.71673137694597,0.28085827722679824,89088,-94.5401964187622,0.0001,,
